1637,1636,1
1638,1638,5
1639,1639,3
1640,1640,17
1641,1641,1
1642,1642,2
1643,1643,2
1644,1644,2
1645,624,1
1646,1587,1
1646,1646,1
1647,1647,1
1648,1648,2
1649,133,1
1650,1650,3
1651,1651,36
1652,1652,1
1653,1653,1
1654,1654,2
1655,1655,1
1656,1656,1
1657,1657,4
1658,1658,7
1659,1659,2
1660,1232,1
1661,1471,1
1662,1034,2
1663,1663,1
1664,1664,3
1665,1665,1
1666,1666,1
1667,1667,1
1668,1668,1
1669,257,2
1670,1670,1
1671,1671,1
1672,1672,2
1673,1673,1
1674,1674,1
1675,1675,1
1676,1676,1
1677,1677,2
1678,1678,1
1679,1679,5
1680,1672,1
1681,1681,4
1682,1682,1
1683,1683,7
1684,1714,1
1685,1685,9
1686,1686,4
1687,335,1
1688,1688,1
1689,821,1
1690,1690,2
1691,1691,2
1692,1692,10
1693,1693,1
1694,1694,1
1695,1567,1
1696,1696,3
1697,1697,2
1698,1570,1
1698,1698,9
1699,1699,1
1700,1700,2
1701,1701,1
1702,1702,4
1703,1703,2
1704,1290,1
1704,1704,2
1705,1705,2
1706,1706,2
1707,1707,1
1708,1708,19
1709,1093,1
1709,1709,3
1710,1710,2
1711,1711,4
1712,1387,1
1712,1712,4
1713,1713,1
1714,1714,8
1715,1714,1
1716,1716,2
1717,1717,2
1718,1718,1
1719,1719,2
1720,1720,2
1721,80,1
1722,1722,1
1723,1723,2
1724,1724,16
1725,1567,1
1726,1224,1
1726,1726,1
1727,667,1
1728,1728,1
1729,1729,2
1730,1730,2
1731,1550,1
1731,1731,1
1732,1732,1
1733,1733,2
1734,1734,2
1735,1735,2
1736,1736,2
1737,1737,1
1738,626,1
1739,1739,1
1740,1740,1
1741,1741,3
1742,1742,1
1743,597,1
1744,183,1
1744,563,1
1744,953,1
1745,1709,1
1746,194,1
1747,1747,2
1748,1748,1
1749,1749,7
1750,0,1
1750,1750,1
1751,194,1
1751,1751,1
1752,1752,4
1753,1753,1
1754,1754,1
1755,1596,1
1756,1160,1
1756,1196,1
1756,1640,1
1756,1651,1
1757,1757,1
1758,1758,2
1759,1759,2
1760,1760,1
1761,1761,1
1762,1448,1
1762,1683,1
1763,1153,1
1763,1167,1
1764,1764,1
1765,657,1
1766,1766,2
1767,265,1
1768,1219,1
1769,385,1
1770,1770,1
1771,797,1
